Gender,Grade,LOS,Location,Business_Unit,status,Age Group,Length of Service (Years),Last Promotion Date,Last_Date
0,Senior Associate,0.4902,Lagos,0.2308,0,31-35,2.57,1.202739726,123.7837585
0,Senior Associate,0.4902,Lagos,0.7241,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.4902,Lagos,0.4,0,26-30,2.57,1.202739726,123.7837585
0,Senior Associate,0.4902,Abuja,0.1923,0,26-30,0.73,123.7863014,123.7863014
1,Senior Associate,0.4902,Abuja,0.7241,0,31-35,2.3,1.202739726,123.7837585
1,Senior Associate,0.4902,Abuja,0.7241,0,26-30,2.3,2.202739726,123.7810207
0,Senior Associate,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
1,Senior Associate,0.4902,Abuja,0.7241,0,31-35,2.46,1.202739726,123.7837585
1,Senior Associate,0.3462,Lagos,0.5357,1,,,123.7863014,123.7863014
1,Senior Associate,0.3462,Lagos,0.5357,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.6714,0,26-30,1.17,123.7863014,123.7863014
1,Senior Associate,0.4902,Lagos,0.1923,0,26-30,1.34,1.202739726,123.7837585
0,Senior Associate,0.487,Lagos,0.4717,0,26-30,1.68,1.202739726,123.7837585
1,Senior Associate,0.3462,Lagos,0.5357,0,31-35,1.48,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5376,0,26-30,2.57,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.5992,0,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5992,0,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.4918,0,31-35,2.57,1.202739726,123.7837585
1,Senior Associate,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
0,Senior Associate,0.4902,Lagos,0.1923,0,26-30,2.46,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.6714,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.6714,1,,,123.7863014,123.7863014
0,Senior Associate,0.3462,Lagos,0.5357,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.65,1,,,123.7863014,123.7863014
1,Senior Associate,0.487,Lagos,0.3409,0,21-25,2.57,1.202739726,123.7837585
1,Senior Associate,0.4902,Lagos,0.1923,1,,,123.7863014,123.7863014
1,Senior Associate,0.4902,Lagos,0.1923,0,31-35,2.27,1.202739726,123.7837585
1,Senior Associate,0.4902,Lagos,0.5769,1,,,123.7863014,123.7863014
1,Senior Associate,0.4902,Lagos,0.1923,0,26-30,2.27,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.3462,Lagos,0.381,0,,,123.7863014,123.7863014
0,Senior Associate,0.3462,Lagos,0.381,0,26-30,2.05,1.202739726,123.7837585
1,Senior Associate,0.4902,Abuja,0.4894,0,26-30,0.73,123.7863014,123.7863014
1,Senior Associate,0.3462,Lagos,0.381,0,,,123.7863014,123.7863014
0,Senior Associate,0.487,Lagos,0.4717,1,,,123.7863014,123.7863014
0,Senior Associate,0.487,Lagos,0.4717,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.6714,0,31-35,1.17,123.7863014,123.7863014
1,Senior Associate,0.3462,Lagos,0.3333,0,26-30,1.92,123.7863014,123.7863014
0,Senior Associate,0.3462,Lagos,0.5357,1,,,123.7863014,123.7863014
1,Senior Associate,0.4902,Lagos,0.4894,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Abuja,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.3462,Lagos,0.3333,1,,,123.7863014,123.7863014
1,Senior Associate,0.3462,Lagos,0.5357,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.4902,Lagos,0.1579,1,,,123.7863014,123.7863014
1,Senior Associate,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
1,Senior Associate,0.487,Abuja,0.4912,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5992,0,36-40,1.73,123.7863014,123.7863014
1,Senior Associate,0.487,Lagos,0.2632,0,26-30,1.73,123.7863014,123.7863014
0,Senior Associate,0.3462,Abuja,0.0323,0,26-30,1.68,1.202739726,123.7837585
1,Senior Associate,0.487,Lagos,0.3409,0,26-30,1.68,1.202739726,123.7837585
1,Senior Associate,0.487,Lagos,0.4912,1,,,123.7863014,123.7863014
0,Senior Associate,0.487,Lagos,0.4912,0,31-35,1.68,1.202739726,123.7837585
0,Senior Associate,0.487,Abuja,0.2632,0,26-30,1.68,1.202739726,123.7837585
1,Senior Associate,0.487,Lagos,0.4912,0,26-30,1.68,1.202739726,123.7837585
0,Senior Associate,0.487,Lagos,0.4912,0,26-30,1.68,1.202739726,123.7837585
1,Senior Associate,0.487,Lagos,0.5632,0,26-30,1.68,1.202739726,123.7837585
1,Senior Associate,0.487,Lagos,0.5632,0,21-25,1.68,1.202739726,123.7837585
1,Senior Associate,0.487,Lagos,0.5632,0,26-30,1.68,1.202739726,123.7837585
1,Senior Associate,0.487,Lagos,0.5632,0,,,123.7863014,123.7863014
1,Senior Associate,0.487,Abuja,0.5632,0,,,123.7863014,123.7863014
0,Senior Associate,0.487,Lagos,0.5632,1,,,123.7863014,123.7863014
0,Senior Associate,0.487,Lagos,0.4717,0,26-30,1.63,1.202739726,123.7837585
1,Senior Associate,0.487,Lagos,0.4912,0,36-40,1.63,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.5376,0,26-30,1.63,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.5376,0,26-30,1.63,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.5376,0,26-30,1.63,1.202739726,123.7837585
0,Senior Associate,0.5477,Lagos,0.5376,0,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5376,0,26-30,1.63,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.5376,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5376,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5376,0,26-30,1.55,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5376,0,26-30,1.55,1.202739726,123.7837585
1,Senior Associate,0.5477,Abuja,0.4074,0,31-35,1.55,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5376,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5376,0,31-35,1.55,1.202739726,123.7837585
0,Senior Associate,0.487,Lagos,0.5632,0,26-30,1.55,123.7863014,123.7863014
0,Senior Associate,0.487,Lagos,0.3409,0,26-30,1.55,1.202739726,123.7837585
0,Senior Associate,0.5477,Lagos,0.5376,1,,,123.7863014,123.7863014
0,Senior Associate,0.4902,Lagos,0.1579,0,36-40,1.52,123.7863014,123.7863014
0,Senior Associate,0.487,Abuja,0.4912,0,26-30,1.48,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5376,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Senior Associate,0.3462,Abuja,0.5357,0,26-30,1.34,1.202739726,123.7837585
1,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5528,0,31-35,1.34,123.7863014,123.7863014
1,Senior Associate,0.4902,Lagos,0.7241,0,41-45,1.34,123.7863014,123.7863014
0,Senior Associate,0.4902,Lagos,0.1579,0,,,123.7863014,123.7863014
0,Senior Associate,0.4902,Lagos,0.1579,0,36-40,1.34,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.6714,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Abuja,0.625,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.4918,0,31-35,1.31,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5992,0,26-30,1.31,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5528,0,,,123.7863014,123.7863014
1,Senior Associate,0.4902,Lagos,0.1579,0,31-35,1.25,123.7863014,123.7863014
1,Senior Associate,0.3462,Lagos,0.5357,1,,,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Senior Associate,0.4902,Lagos,0.4894,0,31-35,1.17,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.4918,0,26-30,1.13,123.7863014,123.7863014
0,Senior Associate,0.5477,Abuja,0.4918,0,26-30,1.13,123.7863014,123.7863014
0,Senior Associate,0.487,Lagos,0.2632,0,26-30,1.09,123.7863014,123.7863014
0,Senior Associate,0.487,Lagos,0.2632,0,26-30,1.09,123.7863014,123.7863014
1,Senior Associate,0.487,Lagos,0.2632,1,,,123.7863014,123.7863014
0,Senior Associate,0.487,Lagos,0.2632,1,,,123.7863014,123.7863014
0,Senior Associate,0.4902,Lagos,0.7241,0,26-30,1.09,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.4918,0,31-35,1.05,123.7863014,123.7863014
1,Senior Associate,0.5477,Port Harcourt,0.4918,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.4918,0,36-40,1.05,123.7863014,123.7863014
0,Senior Associate,0.4902,Abuja,0.7241,0,26-30,1.02,123.7863014,123.7863014
0,Senior Associate,0.3462,Lagos,0.3636,0,36-40,1.02,123.7863014,123.7863014
1,Senior Associate,0.4902,Lagos,0.7241,0,26-30,1.02,123.7863014,123.7863014
1,Senior Associate,0.4902,Lagos,0.2308,0,36-40,0.96,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.4918,0,26-30,0.93,123.7863014,123.7863014
1,Senior Associate,0.4902,Lagos,0.2308,0,26-30,0.93,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.4918,0,26-30,0.88,123.7863014,123.7863014
1,Senior Associate,0.4902,Lagos,0.4,0,36-40,0.88,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.5376,0,31-35,0.84,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
0,Senior Associate,0.487,Lagos,0.4717,1,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.4918,0,36-40,0.63,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.4918,0,36-40,0.59,123.7863014,123.7863014
0,Senior Associate,0.5477,Abuja,0.65,0,31-35,0.59,123.7863014,123.7863014
1,Senior Associate,0.4902,Lagos,0.4737,0,26-30,0.59,123.7863014,123.7863014
0,Senior Associate,0.4902,Lagos,0.4894,0,36-40,0.56,123.7863014,123.7863014
0,Senior Associate,0.4902,Lagos,0.4,0,26-30,0.56,123.7863014,123.7863014
0,Senior Associate,0.4902,Lagos,0.7241,0,21-25,0.5,123.7863014,123.7863014
1,Senior Associate,0.4902,Lagos,0.5769,0,21-25,0.47,123.7863014,123.7863014
0,Senior Associate,0.5477,Port Harcourt,0.4918,0,26-30,0.43,123.7863014,123.7863014
1,Senior Associate,0.3462,Lagos,0.5357,0,26-30,0.33,123.7863014,123.7863014
1,Senior Associate,0.5477,Lagos,0.6714,0,26-30,0.29,123.7863014,123.7863014
0,Senior Associate,0.3462,Lagos,0.3636,0,31-35,0.26,123.7863014,123.7863014
0,Senior Associate,0.3462,Lagos,0.4146,0,26-30,0.26,123.7863014,123.7863014
1,Senior Associate,0.4902,Lagos,0.3704,0,,,123.7863014,123.7863014
0,Senior Associate,0.4902,Lagos,0.3704,0,,,123.7863014,123.7863014
0,Senior Associate,0.4902,Lagos,0.7241,0,,,123.7863014,123.7863014
1,Senior Associate,0.3462,Lagos,0.5357,0,26-30,0.13,123.7863014,123.7863014
0,Senior Associate,0.3462,Lagos,0.4146,0,26-30,0.09,123.7863014,123.7863014
1,Senior Associate,0.3462,Lagos,0.4146,0,26-30,0.09,123.7863014,123.7863014
1,Senior Associate,0.3462,Lagos,0.5357,0,36-40,0.06,123.7863014,123.7863014
1,Senior Associate,0.3462,Lagos,0.5357,0,,,123.7863014,123.7863014
0,Senior Associate,0.5477,Lagos,0.4545,0,,,123.7863014,123.7863014
0,Mager,0.3462,Lagos,0.3636,0,56-60,24.35,4.205479452,123.7755375
0,Mager,0.3462,Abuja,0.0323,0,,18.77,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
1,Mager,0.5477,Port Harcourt,0.4918,1,,,123.7863014,123.7863014
0,Mager,0.3462,Lagos,0.3636,0,,15.43,123.7863014,123.7863014
1,Mager,0.3462,Abuja,0.1765,0,,,123.7863014,123.7863014
0,Mager,0.3462,Lagos,0.3636,1,,,123.7863014,123.7863014
1,Mager,0.487,Lagos,0.5632,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Mager,0.3462,Lagos,0.1765,1,,,123.7863014,123.7863014
0,Mager,0.3462,Lagos,0.375,0,41-45,13.76,2.202739726,123.7810207
0,Mager,0.4902,Lagos,0.4737,1,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.6714,1,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
0,Mager,0.4902,Lagos,0.4737,1,,,123.7863014,123.7863014
0,Mager,0.487,Abuja,0.5632,1,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.6714,1,,,123.7863014,123.7863014
1,Mager,0.3462,Lagos,0.4146,1,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.6714,1,,,123.7863014,123.7863014
1,Mager,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Mager,0.4902,Lagos,0.4737,1,,,123.7863014,123.7863014
0,Mager,0.487,Lagos,1,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Mager,0.487,Lagos,0.5632,0,36-40,11.59,1.202739726,123.7837585
1,Mager,0.487,Lagos,0.3409,1,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.625,0,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Mager,0.487,Lagos,0.5632,1,,,123.7863014,123.7863014
1,Mager,0.3462,Lagos,0.0323,0,36-40,11.44,4.205479452,123.7755375
1,Mager,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
0,Mager,0.3462,Lagos,0.2381,0,,,123.7863014,123.7863014
0,Mager,0.3462,Lagos,0.3636,1,,,123.7863014,123.7863014
1,Mager,0.3462,Lagos,0.1765,0,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.4545,0,36-40,10.98,1.202739726,123.7837585
0,Mager,0.3462,Lagos,0.4146,0,36-40,0.18,2.202739726,123.7810207
0,Mager,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
1,Mager,0.487,Lagos,0.5632,1,,,123.7863014,123.7863014
1,Mager,0.4902,Abuja,0.4894,0,,,123.7863014,123.7863014
1,Mager,0.487,Lagos,0.4912,1,,,123.7863014,123.7863014
0,Mager,0.487,Lagos,0.5632,1,,,123.7863014,123.7863014
1,Mager,0.487,Lagos,0.5632,1,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Mager,0.487,Lagos,0.5632,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.65,1,,,123.7863014,123.7863014
1,Mager,0.3462,Lagos,0.0323,0,36-40,9.93,1.202739726,123.7837585
1,Mager,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
1,Mager,0.3462,Lagos,0.4146,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
0,Mager,0.5477,Port Harcourt,0.4918,1,,,123.7863014,123.7863014
0,Mager,0.487,Lagos,0.5632,0,,,123.7863014,123.7863014
0,Mager,0.487,Lagos,0.3409,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.625,0,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.6714,1,,,123.7863014,123.7863014
1,Mager,0.3462,Lagos,0.1765,0,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Mager,0.487,Lagos,0.5632,1,,,123.7863014,123.7863014
1,Mager,0.487,Lagos,0.5632,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.6714,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.5376,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.5376,1,26-30,3.6,2.202739726,123.7810207
1,Mager,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
0,Mager,0.487,Lagos,1,1,,,123.7863014,123.7863014
0,Mager,0.4902,Lagos,0.3704,1,,,123.7863014,123.7863014
1,Mager,0.3462,Lagos,0.3636,0,36-40,9.23,1.202739726,123.7837585
0,Mager,0.3462,Lagos,0.2381,0,36-40,9.02,2.202739726,123.7810207
0,Mager,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
1,Mager,0.3462,Lagos,0.3636,1,,,123.7863014,123.7863014
1,Mager,0.487,Lagos,0.5632,1,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.5528,0,31-35,8.77,2.202739726,123.7810207
1,Mager,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
0,Mager,0.487,Lagos,0.5632,0,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.5992,0,31-35,8.77,2.202739726,123.7810207
1,Mager,0.5477,Lagos,0.5528,0,31-35,0.31,2.950684932,123.7789729
1,Mager,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.5528,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.4918,0,31-35,4.98,1.202739726,123.7837585
0,Mager,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Mager,0.487,Lagos,0.2632,1,,,123.7863014,123.7863014
0,Mager,0.4902,Lagos,0.4,1,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.4918,0,36-40,8.39,2.202739726,123.7810207
1,Mager,0.5477,Abuja,0.4918,1,,,123.7863014,123.7863014
0,Mager,0.5477,Abuja,0.5376,1,,,123.7863014,123.7863014
0,Mager,0.487,Abuja,0.5632,1,,,123.7863014,123.7863014
1,Mager,0.487,Lagos,0.5632,1,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Mager,0.4902,Lagos,0.1923,1,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.4918,0,,,123.7863014,123.7863014
1,Mager,0.487,Lagos,0.5632,0,,,123.7863014,123.7863014
0,Mager,0.4902,Lagos,0.4,0,26-30,5.18,1.202739726,123.7837585
0,Mager,0.5477,Lagos,0.4918,0,31-35,7.59,1.202739726,123.7837585
0,Mager,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.6714,1,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Mager,0.3462,Lagos,0.1765,1,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.5376,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.5528,0,31-35,6.59,0.698630137,123.7851387
1,Mager,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
1,Mager,0.487,Lagos,0.4717,1,,,123.7863014,123.7863014
1,Mager,0.5477,Abuja,0.5992,0,26-30,6.59,1.202739726,123.7837585
1,Mager,0.487,Lagos,0.3409,0,,,123.7863014,123.7863014
1,Mager,0.487,Lagos,0.4912,1,,,123.7863014,123.7863014
1,Mager,0.4902,Abuja,0.7241,0,,,123.7863014,123.7863014
1,Mager,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
0,Mager,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
1,Mager,0.3462,Lagos,0.2381,0,36-40,6.02,1.202739726,123.7837585
1,Mager,0.4902,Lagos,0.5769,0,26-30,5.84,1.202739726,123.7837585
1,Mager,0.4902,Lagos,0.5769,1,,,123.7863014,123.7863014
0,Mager,0.4902,Lagos,0.4894,1,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.6714,1,,,123.7863014,123.7863014
0,Mager,0.487,Lagos,0.4717,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.6714,0,26-30,5.68,1.202739726,123.7837585
0,Mager,0.5477,Lagos,0.4918,1,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.5528,0,26-30,5.68,1.202739726,123.7837585
0,Mager,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
0,Mager,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
0,Mager,0.487,Lagos,0.4717,1,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.6714,1,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.6714,0,41-45,4.85,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.6714,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.6714,1,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.5376,0,26-30,4.76,0.698630137,123.7851387
1,Mager,0.5477,Lagos,0.5376,0,31-35,4.76,0.698630137,123.7851387
1,Mager,0.5477,Lagos,0.5992,0,26-30,4.6,0.698630137,123.7851387
0,Mager,0.4902,Lagos,0.5769,1,,,123.7863014,123.7863014
1,Mager,0.487,Lagos,0.4912,1,,,123.7863014,123.7863014
0,Mager,0.3462,Abuja,0.3333,0,41-45,4.64,4.205479452,123.7755375
0,Mager,0.3462,Lagos,0.381,1,,,123.7863014,123.7863014
1,Mager,0.3462,Lagos,0.2381,0,,,123.7863014,123.7863014
0,Mager,0.3462,Lagos,0.5357,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.5376,1,,,123.7863014,123.7863014
0,Mager,0.4902,Lagos,0.4894,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.625,1,,,123.7863014,123.7863014
1,Mager,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
1,Mager,0.4902,Lagos,0.1579,0,31-35,3.47,1.202739726,123.7837585
1,Mager,0.5477,Abuja,0.5992,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.7614,1,,,123.7863014,123.7863014
0,Mager,0.3462,Lagos,0.5357,1,,,123.7863014,123.7863014
1,Mager,0.4902,Lagos,0.1923,0,31-35,3.23,1.202739726,123.7837585
1,Mager,0.3462,Lagos,0.5357,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.3684,1,,,123.7863014,123.7863014
0,Mager,0.4902,Lagos,0.4894,0,,2.84,2.202739726,123.7810207
1,Mager,0.5477,Lagos,0.7614,0,36-40,2.84,1.202739726,123.7837585
0,Mager,0.5477,Lagos,0.6714,1,,,123.7863014,123.7863014
1,Mager,0.4902,Lagos,0.4894,0,36-40,2.42,123.7863014,123.7863014
0,Mager,0.3462,Lagos,0.5357,0,31-35,2.3,123.7863014,123.7863014
0,Mager,0.3462,Lagos,0.5357,0,36-40,2.27,123.7863014,123.7863014
0,Mager,0.3462,Lagos,0.5357,1,,,123.7863014,123.7863014
1,Mager,0.3462,Lagos,0.5357,1,,,123.7863014,123.7863014
1,Mager,0.3462,Lagos,0.5357,0,36-40,2.14,123.7863014,123.7863014
1,Mager,0.4902,Lagos,0.5769,0,36-40,1.92,123.7863014,123.7863014
1,Mager,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.5992,1,,,123.7863014,123.7863014
1,Mager,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.3684,1,,,123.7863014,123.7863014
1,Mager,0.4902,Lagos,0.3704,1,,,123.7863014,123.7863014
1,Mager,0.4902,Lagos,0.7241,1,,,123.7863014,123.7863014
1,Mager,0.5477,Abuja,0.3684,1,,,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.6714,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.5992,0,31-35,1.52,123.7863014,123.7863014
0,Mager,0.5477,Lagos,0.6714,0,36-40,1.05,123.7863014,123.7863014
0,Mager,0.487,Lagos,0.4912,0,31-35,1.52,1.202739726,123.7837585
0,Mager,0.4902,Lagos,0.4737,0,31-35,1.52,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.4545,0,36-40,1.43,123.7863014,123.7863014
1,Mager,0.487,Lagos,0.4717,0,26-30,1.43,0.698630137,123.7851387
1,Mager,0.5477,Lagos,0.5528,0,36-40,1.34,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.6714,1,,,123.7863014,123.7863014
1,Mager,0.4902,Lagos,0.1579,0,,,123.7863014,123.7863014
0,Mager,0.4902,Lagos,0.1579,0,31-35,1.25,123.7863014,123.7863014
1,Mager,0.4902,Lagos,0.1579,0,41-45,1.17,123.7863014,123.7863014
1,Mager,0.4902,Lagos,0.4894,1,,,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.5376,0,41-45,1.13,123.7863014,123.7863014
1,Mager,0.487,Lagos,0.2632,0,36-40,1.13,123.7863014,123.7863014
1,Mager,0.5477,Lagos,0.7614,0,36-40,1.09,123.7863014,123.7863014
0,Mager,0.3462,Lagos,0.3636,0,36-40,1.09,123.7863014,123.7863014
